state_date,state_step,factor_1,factor_2,prediction_date,target_quarter,stage,cutoff_month,fallback_used
,102,-5.549871619804617,0.0053680545856567945,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,103,-5.47506321360574,0.005951494611834953,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,104,-5.388048384978507,0.005763130917250696,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,105,-3.7895579835431135,-0.04696530722090361,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,106,-3.6512535613330908,-0.044841995316036484,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,107,-3.5356904954098907,-0.03958640363828449,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,108,-3.8974966581649975,-0.018529735365892322,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,109,-3.8177264851473485,-0.012781811065353936,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,110,-3.7390872978505243,-0.008257472839517594,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,111,-3.3156921539209936,-0.01464005015393333,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,112,-3.2339797845541467,-0.011428710074730243,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,113,-3.1581640563384963,-0.008517938479303272,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,114,-3.574791579791717,0.006746577200885292,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,115,-3.5136576833677347,0.007742264935916942,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,116,-3.449274555332259,0.007636509067252425,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,117,-4.038142828239369,0.02321625903070878,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,118,-3.9798736136205197,0.02091435655231257,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,119,-3.914090236593993,0.017691323587211344,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,120,-2.8133364567444583,-0.010652975111122691,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,121,-2.7285065523697596,-0.012097735501779644,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,122,-2.654201408608597,-0.011867131802524035,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,123,-3.8653998977940347,0.019527174511503785,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,124,-3.8180839430258686,0.018932897672610898,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,125,-3.760560908921916,0.016891757218780272,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,126,-3.1853104222859336,0.0022649783470474385,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,127,-3.1124056006337195,0.00028678284287341534,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,128,-3.0431723729206266,-0.0009029303817519149,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,129,-3.324086445392222,0.006492002552204741,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,130,-3.2637172918631605,0.005671214752686118,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,131,-3.2015818354627075,0.00468155627490204,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,132,-2.1240934219835133,-0.019584022169396642,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,133,-2.050733389033674,-0.018786185599503076,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,134,-1.9886375807201497,-0.01663836500682593,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,135,-2.522008839307239,-0.0004717467000251007,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,136,-2.479107927486794,0.0013996882938633096,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,137,-2.4338331223499963,0.002375910717709335,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,138,-2.5449131683084207,0.006324647528318746,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,139,-2.4995314861894116,0.006029398433010329,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,140,-2.452499388567559,0.0053169999366631535,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,141,-1.9359139081693915,-0.006225263851783926,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,142,-1.8832725000212736,-0.006364055455553653,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,143,-1.8358312759348885,-0.0058771756860769,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,144,-1.7215814057688301,-0.006665192746049952,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,145,-1.6798741251327154,-0.005617566227649828,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,146,-1.6409721307029324,-0.004499214684141804,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,147,-2.5750868936890137,0.01856144303722729,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,148,-2.5496033073918976,0.017876989357681727,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,149,-2.51516873383256,0.0158771162348601,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,150,-2.145602900528168,0.005819276138311018,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,151,-2.0989463480757538,0.003653323631282972,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,152,-2.053889489041203,0.0020523618434938502,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,153,-3.138735412781057,0.02647134740505293,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,154,-3.107460036024332,0.023851261279116315,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,155,-3.065350609112757,0.020178611565336978,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,156,-2.3828910083384347,0.001877691178500146,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,157,-2.323670057816844,-0.000851289229409202,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,158,-2.268863800995832,-0.0023811373935950174,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,159,-3.747616840122672,0.031551895910722175,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,160,-3.713761063876432,0.028880741810763572,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,161,-3.665727306464107,0.024728715748414624,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,162,-2.4094300174010974,-0.007053857873303204,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,163,-2.3352014930792544,-0.009594357763507326,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,164,-2.2705487450262747,-0.010232202231473577,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,165,-2.458689573984595,-0.004126909719023703,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,166,-2.407920986644119,-0.0033523432653431817,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,167,-2.3580249542369573,-0.0025970481166691177,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,168,-2.4988756099027274,0.0023727173959178344,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,169,-2.4527220805271304,0.002627339736993516,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,170,-2.4055154762566806,0.0025424534345515836,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,171,-2.045391672880122,-0.004803405754304277,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,172,-1.9948282143081313,-0.004650151837953117,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,173,-1.9479580638271425,-0.0041445315091608505,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,174,-3.0184433760589666,0.021730331230212414,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,175,-2.9874604809347134,0.02058428035323126,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,176,-2.946381593090471,0.01807091036090626,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,177,-2.747985731243217,0.011561902725129266,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,178,-2.695368707812614,0.008654092112929763,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,179,-2.6422572018798323,0.006169815430882518,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,180,-2.631395833685839,0.0051110276705767805,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,181,-2.5791576102119715,0.0034850160978027933,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,182,-2.5271062864436358,0.0022168252375279695,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,183,-2.0352614872580284,-0.008683921990270632,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,184,-1.9800017560172682,-0.008622740290880542,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,185,-1.9301794523189917,-0.00781639700103609,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,186,-3.0380848679496495,0.019449023201531204,2016-07-01,2016-Q3,Late,2016-09-30,full_ar1
,0,8.735867068658534,-5.361584260253733,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,1,7.28952548500363,-5.558829489117536,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,2,6.572634732962635,-4.683114500288685,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,3,5.903019495617671,-3.705457383590331,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,4,5.5830577184769865,-2.9949902377375395,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,5,5.302209192499301,-2.034361111167514,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,6,4.921100862699766,-2.2488684855380323,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,7,4.3186180367186715,-1.027319576369035,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,8,4.351926302217541,-1.27968694124243,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,9,4.21997342797161,-0.5818171357292321,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,10,4.593397097932054,-0.33408651570993164,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,11,5.177669187699571,-1.0308076656091025,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,12,6.373780003470852,-1.5562003294729083,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,13,6.270059612803011,-1.9544299501152524,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,14,5.962710145017386,-1.0046687212817982,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,15,6.613569799570499,-0.8749532355367208,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,16,6.359153300844759,-2.0081168728451306,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,17,5.578583099596144,-2.202925454071045,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,18,5.469166339133759,-1.902686958301319,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,19,5.547776633195613,-1.498944591398642,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,20,5.665839597708148,-1.4820616945927831,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,21,5.279805556350262,-0.5889200426347098,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,22,5.116199428862603,-0.3568735534037816,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,23,5.341248140934923,0.1764205589291689,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,24,5.593683475362155,0.7766722612651648,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,25,6.127620879588989,1.2533664997170642,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,26,6.191083304540193,1.9512866290330972,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,27,6.425940221027676,2.337004148684471,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,28,6.374889937405889,1.5106269770249232,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,29,6.154026497789522,1.501364361611634,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,30,5.681806700664557,2.141862088831075,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,31,5.238015623227447,1.4518012527784285,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,32,4.393754710821013,1.3679037477162703,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,33,3.959936564403615,0.9080179139046131,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,34,3.8982189198751573,1.0604649883854247,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,35,3.7567029242772403,0.7884804462940954,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,36,3.903841020330493,1.0349982499409451,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,37,4.333441585135841,1.7343865702122054,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,38,4.0154423888099675,2.4735648282009404,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,39,3.5820821082813015,2.4075230146883184,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,40,2.793227953961547,1.715809201444916,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,41,1.950797891722261,0.8927069433677273,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,42,1.9446824717037907,1.4133407232575874,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,43,1.7566711922215237,2.19815827907044,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,44,1.5791613135081968,2.7338897546000296,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,45,1.6655095703041114,2.734947266226924,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,46,1.3734882857363877,2.527760041059987,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,47,1.389293468922624,2.7327417748882508,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,48,1.4277791280231735,2.998281137956414,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,49,1.4915305914744434,3.1813620587517555,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,50,1.0840917810890416,2.73600680919893,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,51,0.7767175786648193,2.3008963233879456,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,52,0.6886191769834279,2.4624671235235325,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,53,0.6241198801565481,2.096756854682239,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,54,0.47191358633751757,2.5758829706906603,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,55,0.3232468274652792,2.919761150449256,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,56,0.5772628338294289,2.812862031942772,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,57,0.4851636456084244,2.6746148856392673,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,58,0.010903832693566422,2.766790515845756,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,59,-0.16547982494276361,3.0074213423556175,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,60,-0.3671160243009328,2.8804598829237915,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,61,-0.7367815062072359,2.8641726810756505,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,62,-0.9352042869715923,2.4160155328940216,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,63,-0.8711498849070716,2.4715488955049025,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,64,-0.6348992250327783,2.65021478621237,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,65,-0.48540367261414574,2.710592593989106,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,66,-0.5811564549189956,2.35212611991274,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,67,-1.2335254235226734,2.219779319221717,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,68,-1.6442787600428705,1.7861034934745916,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,69,-2.2244951077431865,1.0812647503223756,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,70,-2.668330762430255,0.18920032447710095,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,71,-3.5461594890630344,-0.954901737932204,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,72,-4.269924521533113,-2.243831637651815,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,73,-4.4219729130454795,-1.8742542868484038,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,74,-4.297458524030997,-1.7159140373657245,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,75,-3.927432482500439,-1.2657320599659552,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,76,-3.7417996898969017,-0.6733534760442785,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,77,-4.268037339313928,-1.0796532253726008,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,78,-4.857844125790823,-1.5082251742339696,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,79,-5.7740277620364315,-2.3652723552965345,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,80,-6.248069367998,-2.2182429208162104,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,81,-6.2714379310807935,-2.027366617231966,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,82,-6.326982236335893,-2.662161131412337,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,83,-6.61594232487551,-3.352168913927507,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,84,-6.90876590051084,-4.125447650767214,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,85,-6.700983534393401,-3.8780989535881942,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,86,-6.4994169014799805,-3.1581973246560673,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,87,-6.556044198930094,-2.7416894581433775,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,88,-6.25429674999875,-2.660902557962938,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,89,-6.183614760119915,-2.601624202637154,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,90,-5.870866881197135,-2.7324576787249337,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,91,-6.28534672716133,-2.46243495302718,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,92,-6.347685731826375,-2.458477765303909,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,93,-5.464488370154202,-2.620276888247434,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,94,-5.9966613993765225,-2.1553666041767903,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,95,-5.815838936319433,-1.5316934284838712,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,96,-5.821035679962924,-1.1783201082641728,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,97,-5.7818607054908435,-0.9953706060997721,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,98,-5.7306297796949055,-0.8743025738836487,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,99,-5.440009223518635,-1.0662316954803899,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,100,-5.364124741403055,-0.9766999916462651,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,101,-5.292355010632518,-0.8897642677502933,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,102,-5.5463712221690376,-0.46415435882430256,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,103,-5.490479352702898,-0.41036312140329584,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,104,-5.430371504769457,-0.3681100280729802,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,105,-4.704751401911639,-0.9001171547012281,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,106,-4.62647308833203,-0.8328928611994961,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,107,-4.556707826599267,-0.7619882338661534,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,108,-4.597425369699906,-0.6172907228971738,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,109,-4.5385729921664195,-0.5588310769378306,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,110,-4.481130675483463,-0.5065287433350126,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,111,-4.232745522440324,-0.5816181242675065,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,112,-4.175083384749336,-0.5310482916853376,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,113,-4.120081648824661,-0.48311070131365125,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,114,-4.300949601020645,-0.30523975328356834,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,115,-4.251499532178046,-0.2733398363142475,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,116,-4.2011725845024035,-0.24658686833859514,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,117,-4.591141781494562,0.0072059267432738605,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,118,-4.544090654059307,0.013367139519022964,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,119,-4.493857208713051,0.0147926886508475,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,120,-3.8993988857156663,-0.2500095538829959,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,121,-3.842928662239383,-0.2341133879010352,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,122,-3.7902210445675237,-0.21524523686646785,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,123,-4.444489549821447,0.1284368115279757,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,124,-4.400382363100291,0.12566718975329824,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,125,-4.3526301371733265,0.11757970274326796,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,126,-4.094278077206151,0.01600776844527131,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,127,-4.042387922679227,0.012322003459931303,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,128,-3.9915493222980563,0.01032013967081059,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,129,-4.130168986827515,0.08943325957413102,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,130,-4.081927996750497,0.08342718875819485,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,131,-4.033140433490553,0.07658256822115084,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,132,-3.3247734905682473,-0.2038732205333592,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,133,-3.2729943520094062,-0.1931283861793483,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,134,-3.225845240442279,-0.17840198839259636,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,135,-3.414776524076342,-0.0684071394538245,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,136,-3.3737898250349208,-0.05965803074308258,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,137,-3.3327826665934803,-0.05318639849408391,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,138,-3.3981883394678047,-0.005422394810255422,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,139,-3.3581078508995894,-0.003474239835507929,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,140,-3.31773006427468,-0.002587978370953758,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,141,-2.951471472792019,-0.13073753921652864,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,142,-2.9099850385252077,-0.12248541354202407,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,143,-2.8708545790786877,-0.11263667568403088,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,144,-2.6926108812203764,-0.15777099890609161,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,145,-2.655733808124471,-0.1450663093416206,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,146,-2.620625876627191,-0.1323640369022917,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,147,-3.18886461437455,0.11305521262129285,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,148,-3.1582316850335657,0.1096816598275992,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,149,-3.124586582921473,0.10228436751663667,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,150,-2.9533830532868985,0.04151993601338064,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,151,-2.9166713685991477,0.036467584094345994,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,152,-2.8804366324767674,0.03261634976776704,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,153,-3.600504756409305,0.31932689798423985,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,154,-3.5679800801787724,0.2986438495871018,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,155,-3.5312465995620723,0.27443142114112506,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,156,-3.1909855058990897,0.13525728981281074,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,157,-3.1494519409116144,0.11966418630290179,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,158,-3.1091654498754853,0.10737577781848515,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,159,-4.084704730778807,0.4837178221717491,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,160,-4.049821484920287,0.4507108633443816,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,161,-4.009374104847578,0.4135350745686152,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,162,-3.320306673853695,0.1315650143151206,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,163,-3.2725457871991517,0.11242237232746242,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,164,-3.2278622055225275,0.09928672488327969,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,165,-3.2361879597027907,0.10834789219867931,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,166,-3.195269564710107,0.09848842966221757,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,167,-3.155144550863235,0.08942768186181117,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,168,-3.2245135229660784,0.12241654491944587,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,169,-3.1860515421771276,0.1123599594947388,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,170,-3.1474758388888295,0.10244494081031008,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,171,-2.883991730529105,0.007920752160343117,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,172,-2.8449774773545835,0.004605201783000446,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,173,-2.8076685881539847,0.003170827558526081,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,174,-3.489429427320174,0.2741314250747078,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,175,-3.456805899377321,0.257027134550958,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,176,-3.4205350985706415,0.23643538355847366,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,177,-3.400425363475428,0.22266627379445847,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,178,-3.3610681268390814,0.20272362389750015,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,179,-3.3211198014602448,0.18419791771802257,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,180,-3.3209578989505455,0.18232687666891803,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,181,-3.281058434910657,0.16592960283707603,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,182,-3.241154287688496,0.15074001716112387,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,183,-2.889302553062868,0.01889410426519031,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
,184,-2.8487818481871376,0.013490857616715014,2016-10-01,2016-Q4,Late,2016-12-31,full_ar1
